173	false	اجراءات ايداع الحكم هي ان يقوم المحكم بتسليم الحكم مع محاضرالجلسات لدي المحكمه الابتدائيه المختصه  وعند طلب احدالخصوم الامرالاالمحكم بايداع الحكم لدى محكمة الاستئناف المختصه فاالواجب علا المحكم ان يقوم بتسليمها بدون تاخي
174	false	💡💡  إضاءة قانونية     المحامي عبدالوهاب جرعم  💡💡  المقرر أن تقدير حالة المتهم العقلية وإن كان في الأصل من الأمور الموضوعية التي تختص محكمة الموضوع بالفصل فيها ، إلا أنه يتعين عليها ليكون قضاؤها سليما أن تعين خبيراً للبت 
178	false	العامة بضبط وإحضار المتهمين وعرضهما مقبوضاً عليهما ..ثم سألت الثانية عشر ظهراً في حين أنه أثبت أنها بدأت في التاسعة صباحاً .. علي غير الحقيقة مما يعد معه تزويراً ..نَمِلك أيها السادة أن نثبت أن القاضي قد أثبت في حكمه أنه
180	false	#قتلة_طيف_مطلوب_القصاص_الان بيان هام مـن الإدارة العـامـة لـشرطـة مُحافظـة شبوة بشـأن كشـف مُلابسـات قضـية مقتـل الطفلـة 'طيـف أحمد محمد الرفـاعي' الخميس 25 أغسطس-آب 2016 الساعة 07 مساءً / شبوة/خاص بسم الله الرحمن الرحيـ
190	false	لما كان قضاء  المحكمة العليا قد اطرد وتوافر بل وانعقد اجماع المبادي التي ارستها علي أن (( القتل والشروع فيه تتميز قانوناً بنية خاصة هي انتواء القتل وإزهاق الروح وهذه تختلف عن القصد الجنائي العام الذي تطلبه القانون في سائ
191	false	طلب الحجز التحفظي يشتروط لقبول الطلب: -  1- تقديم طلب من الدائن موقع علية مشتمل علي اسم طالب الحجز والمحجوز عليه ومهنهم وموطن كلا منهم. 2- ان يكون طالب الحجز محكوماً له او له حق عيني عليه او حق حبسه بحكم ابتدائي  قابل لل
193	false	#الدستورية_العليا  في أحدث أحكامها :- تنهى الجدل حول طبيعة دعوى " صحة التوقيع "  وترسي مبادئ هامة بشأن طبيعة دعوى صحة التوقيع،  وسلطة القاضي عند نظرها؛وحجية الحكم فيما يتعلق بمضمون المحرر المحكوم بصحة التوقيع عليه وجاء ا
202	false	(📚 نصوص القانون اليمني 📚) ❃ القانون المدني ــ النافـذ ❃       ❆ الحلقــــ 26 ــــة  ❆ ــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ ❃- القانون المدني - العقود - 14. ❃- الأوصاف المعدلة لأثر العقد.
203	false	(📚 نصوص القانون اليمني 📚) ❃ القانون المدني ــ النافـذ ❃       ❆ الحلقــــ 27 ــــة  ❆ ــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ ❃- القانون المدني - العقود - 15. ❃- الأوصاف المعدلة لأثر العقد.
204	false	📍سلسلة الفوائد الفقهية (51)📍 ▪️أقسام العقد ▪️ 🔘 العقد ينقسم إلى سبعة أقسام: ◾ عقود التمليك :  المقصود بعقود التمليك : العقود التي يكون الغرض منها تمليك الشيء ؛ سواء ورد التمليك على العين أو المنفعة ، و تنقسم إلى قسمين : 
215	true	📙الإثبات الجنائي والمدني  🔹في ضوء الفقه والقضاء  🎗للمستشار مصطفى مجدي هرجه  🔸رئيس محكمة الإستئناف  📚المجلد الأول : ٤٠١ صفحة  #منصة_المحامى_المحترف_القانونية  #دليل_المحامى_المحترف
216	true	📙الإثبات الجنائي والمدني  🔹في ضوء الفقه والقضاء  🎗للمستشار مصطفى مجدي هرجه  🔸رئيس محكمة الإستئناف  📚المجلد الثانى : ٤٢٨ صفحة  #منصة_المحامى_المحترف_القانونية  #دليل_المحامى_المحترف
238	true	مبادئ القضاء المدني قانون المرافعات.pdf
244	true	خارطة ذهنية لمادة الإثبات  إعداد/ديم الربدي.
245	true	خارطة ذهنية لمادة الإثبات  إعداد/ديم الربدي.
296	true	الطبيعة القانونية لمسئولية الطبيب المدنية
331	false	ذا القاضي من تلقاء نفسه من أوامر وقرارات لمعاونه القائم بالتنفيذ، وهذا الإشراف الإداري يمارسه في صورة رقابة لاحقة. وبجانب ذلك يوجد اختصاص قضائي لقاضي التنفيذ، يتمثل بالفصل بجميع الاعتراضات –منازعات موضوعية أو وقتية- المت
337	false	مع مراعاة أن الافصاح عن عزم الموكل على ارتكاب جريمة أو القيام بعمل مخالف لأحكام الشريعة الاسلامية لا يعد من قبيل الأسرار التي ينبغي كتمانها . 30 – إياك ومحاولة الاستفادة من أية معلومات حصلت عليها من موكلك أو بمعرض ممارست
342	false	الحراسة: هي دعوى بحد ذاته ويجب لقبول الدعوى توافر عدة شروط يجب ان يكون قاضي الامور المستعجلة حق تقرير الحراسة كلما توافرت الشروط لدعوى الحراسة . - فالشرط الاول :- وجود نزاع بشان المال المطلوب حراسته وبقصد بالنزاع ذلك الذ
343	false	الحراسة القضائية : هي وكالة يوليها القضاء لشخص بموجب حكم أو تدبير مؤقت بناءً على طلب ذي صفه ومصلحة إذا تبين أنها الوسيلة الضرورية والوحيدة للمحافظة على الشئ أو المال وإدارته ورده مع غلته لمن يحكم له به . - مفهوم الحراسة 
347	true	موسوعة أصول المرافعات ومذكرات الدفاع في الدعاوي والطعون الجزء الرابع: أصول المرافعات الشرعية فى مسائل الاحوال الشخصية. المستشار / أنور العمروسي المحامي بالنقض والادارية العليا #قانون_المرافعات
361	false	✍🏾كتب ومراجع خاصة بواقعة الزنا: 👇🏼👇🏼✍🏾 1- الاكراه على الزنا في الفقه الوضعي.pdf 2-الحماية الجنائية للزوجة - جريمة الزنا انموذجا.  3- ولا تقربو الزنا إنه كان فاحشة.pdf 4- الشكوى في جريمة زنا الزوجية في التشريع العراقي مقا
382	false	هو الذي يتم بواسطة الاقوال ويعد اقل خطورة من التهديد الكتابي ويحصل عادة بإندفاع اثر غصب او نقاش . ولذلك لم يعتد به المشرع في مثل هذه الحالة ولم يجعل منه جريمة الا.. على خطورة الشخص المهدد وهي تتمثل حينما يصدر منه التهديد
481	false	أعتبارك محامي مبتدأ هناك امور تضعف شخصيتك «أبتعد عنها»: 1-الخوف من الكلام أمام الأخرين. 2-التبعية في الرأي أو الفكر. 3-التردد في أتخاذ القرار. 4-الخجل من الأخرين. 5-تعظيم الشخوص أكثر مما ينبغي. 6/الأنعزال وعدم مخالطة الم
483	true	#قناة_الفكر_القانوني_العراقي  @iraqilegal2018
484	true	#قناة_الفكر_القانوني_العراقي  @iraqilegal2018
485	true	#قناة_الفكر_القانوني_العراقي  @iraqilegal2018
486	true	#قناة_الفكر_القانوني_العراقي  @iraqilegal2018
487	true	#قناة_الفكر_القانوني_العراقي  @iraqilegal2018
562	false	المتحدة، وهي المعمول بها في سياق المحاسبة. “جرائم الحرب” وهي جرائم تنتهك قوانين الحرب أو أعرافها وفقتعريف “اتفاقيات جنيف”، وتشمل استهداف المدنيين والتعذيب وقتل أسرى الحرب أو إساءة معاملتهم. وتعتبر جرائم الحرب ضمن الانتها
563	false	“الجرائم ضد الإنسانية” وهي عبارة عن جرائم تُرتكب كجزء من هجوم واسع النطاق أو منظم ضد المدنيين في أوقات السلم أو الحرب، وتشمل الاختفاء القسري والقتل والاسترقاق (العبودية) والترحيل أو النقل القسري للسكان وعمليات الاغتصاب ا
632	true	كتاب  ( احكام الوصايا والاوقاف بين الفقة والقانون ) 💛
635	true	موسوعه المذكرات القانونيه فى الجنح والجنايات ✌📚
648	true	📗موسوعة الدفوع المدنية  📃فى ضوء الفقه والقضاء  🎗للأستاذ / شريف الطباخ 🔺المحامى بالنقض والدستورية العليا  📑الجزء الثانى : 217 صفحه #دليل_المحامى_المحترف
649	true	📗موسوعة الدفوع المدنية  📃فى ضوء الفقه والقضاء  🎗للأستاذ / شريف الطباخ 🔺المحامى بالنقض والدستورية العليا  📑الجزء الثالث : 359 صفحه #دليل_المحامى_المحترف
650	true	📗موسوعة الدفوع المدنية  📃فى ضوء الفقه والقضاء  🎗للأستاذ / شريف الطباخ 🔺المحامى بالنقض والدستورية العليا  📑الجزء الرابع : 230 صفحه #دليل_المحامى_المحترف
651	true	📗موسوعة الدفوع الجنائية  📃فى ضوء الفقه والقضاء  🎗للأستاذ / شريف الطباخ 🔺المحامى بالنقض والدستورية العليا  📑الجزء الخامس : 393 صفحه #دليل_المحامى_المحترف
652	true	📗 شرح قانون الاجراءات الجنائية 🌟 للدكتورة أمال عثمان 🔸أستاذ القانون الجنائى 🔹كلية الحقوق - جامعة القاهرة 📑المجلد : ١٠٠٠ صفحة 🔘 للمشاركة ابعتلنا على  ‏@professionL_lawyerbot #منصة_المحامى_المحترف_القانونية  #دليل_المحامى_
653	true	📕الوسيط فى شرح قانون الإجراءات الجنائية 🔹الكتاب الأول يتضمن : 📎الأحكام العامة للإجراءات الجنائية 📎الإجراءات السابقة على المحاكمة 📎إجراءات المحاكمه 🎖للدكتور / أحمد فتحى سرور 🔹استاذ القانون الجنائى 🔹كلية الحقوق جامعة القاه
654	true	📕الوسيط فى شرح قانون الإجراءات الجنائية 🔹الكتاب الثانى يتضمن : 📎طرق الطعن فى الأحكام الجنائية 📎طرق الطعن العادية (المعارضة/الاستئناف) 📎طرق الطعن غير العادية    ( الطعن بالنقض/ طلب إعادة النظر ) 🎖للدكتور / أحمد فتحى سرور 
655	true	📕الوسيط فى سن وصياغة وتفسير التشريعات 🔰الكتاب الثانى : صياغة وتفسير التشريعات 🎗للمستشار / عليوة مصطفى فتح الباب 🌐نائب رئيس مجلس الدولة 📑الكتاب الثانى : ٧٠٤ صفحة #منصة_المحامى_المحترف_القانونية  #دليل_المحامى_المحترف
656	true	📕الكامل للزلمى فى الشريعة والقانون  📄الكتاب الأول : حكم احكام القرآن 🎗الدكتور مصطفى ابراهيم الزلمى 📝الكتاب ١٤٩ صفحة #دليل_المحامى_المحترف  #منصة_قانونية
657	true	📕الكامل للزلمى فى الشريعة والقانون  📄الكتاب الثانى : دلالات النصوص وطرق استنباط الاحكام فى ضوء أصول الفقه الاسلامى 🎗الدكتور مصطفى ابراهيم الزلمى 📝الكتاب ٣١٥ صفحة #دليل_المحامى_المحترف  #منصة_قانونية
658	true	📕الكامل للزلمى فى الشريعة والقانون  📄الكتاب الثالث : فلسفة الشريعة 🎗الدكتور مصطفى ابراهيم الزلمى 📝الكتاب ٢٢٠ صفحة #دليل_المحامى_المحترف  #منصة_قانونية
659	true	📕الكامل للزلمى فى الشريعة والقانون  📄الكتاب الرابع : المسئولية الجنائية فى الشريعة الاسلامية دراسة مقارنة بالقانون 🎗الدكتور مصطفى ابراهيم الزلمى 📝الكتاب ٢٣٨ صفحة #دليل_المحامى_المحترف  #منصة_قانونية
660	true	📕الكامل للزلمى فى الشريعة والقانون  📄الكتاب الرابع : فلسفة القانون والمنطق القانونى فى التصورات 🎗الدكتور مصطفى ابراهيم الزلمى 📝الكتاب ٢٤٦ صفحة #دليل_المحامى_المحترف  #منصة_قانونية
661	true	📕الكامل للزلمى فى الشريعة والقانون  📄الكتاب الخامس : إيضاح الفوائد فى شرح القواعد على نمط جديد 🎗الدكتور مصطفى ابراهيم الزلمى 📝الكتاب ٤٤٠ صفحة #دليل_المحامى_المحترف  #منصة_قانونية
662	true	📘القواعد التى قررتها محكمة النقض فى ٥٠ عاماً ▫️منذ اول إنشائها عام ١٩٣١ حتى عام ١٩٨٠              " الدوائر الجنائية " 🎗للمستشار / الصاوى يوسف القبانى  🔸مستشار بمحكمة النقض سابقاً 📄الجزء الاول | ١٠٥١ صفحة #منصة_المحامى_ا
663	true	📘القواعد التى قررتها محكمة النقض فى ٥٠ عاماً ▫️منذ اول إنشائها عام ١٩٣١ حتى عام ١٩٨٠              " الدوائر الجنائية " 🎗للمستشار / الصاوى يوسف القبانى  🔸مستشار بمحكمة النقض سابقاً 📄الجزء الثانى | ١٣٩١ صفحة #منصة_المحامى_
664	true	📘القواعد التى قررتها محكمة النقض فى ٥٠ عاماً ▫️منذ اول إنشائها عام ١٩٣١ حتى عام ١٩٨٠              " الدوائر الجنائية " 🎗للمستشار / الصاوى يوسف القبانى  🔸مستشار بمحكمة النقض سابقاً 📄الجزء الثالث | ١٠٧٠ صفحة #منصة_المحامى_
665	true	📘القواعد التى قررتها محكمة النقض فى ٥٠ عاماً ▫️منذ اول إنشائها عام ١٩٣١ حتى عام ١٩٨٠              " الدوائر الجنائية " 🎗للمستشار / الصاوى يوسف القبانى  🔸مستشار بمحكمة النقض سابقاً 📄الجزء الرابع | ١١٠٧ صفحة #منصة_المحامى_
671	true	الأحكام العامة للحدود في قانون العقوبات اليمني مقارنة بالفقه الإسلامي.  الدكتور مطهر أنقع أستاذ القانون الجنائي كلية الشريعة جامعة الحديدة
676	true	أحكام الأسرة في الشريعة الإسلامية مقارنة بالقانون اليمني د علي أحمد القليصي رحمه الله
677	true	أحكام الأسرة في الشريعة الإسلاميّة مقارنة بالقانون اليمني..  د علي أحمد القليصي المجلد الأول.  #قناة_الفقه_القانوني_اليمني @yemenIow
681	false	مفاهيم قانونية  مفهوم المسؤولية العقدية  يُقصد بالمسؤولية العقدية أنّه الجزاء الذي يترتب على الإخلال بالالتزامات التعاقدية؛ لأنّ العقد يعد شريعة المتعاقدين، فإنه من الواجب احترام مضمونه وعدم الإخلال به، ويجب تحميل المسؤو
719	false	الاسم : التعليق على قانون المرافعات المؤلف : د/ أحمد مليجى رابط التحميل  الجزء الاول : https://www.mediafire.com/file/9m4xwipuezswbic/%25D9%2585%25D8%25B1%25D8%25A7%25D9%2581%25D8%25B9%25D8%25A7%25D8%25AA_%25D9%2585%25D9
720	false	مراجع هامة جدا في قانون الجرائم والعقوبات: الاسم : شرح قانون العقوبات القسم العام المؤلف : د/ محمود نجيب حسنى رابط التحميل : https://www.mediafire.com/file/c5kgrt00svmmfd9/%25D8%25B4%25D8%25B1%25D8%25AD_%25D9%2582%25D8%2
722	false	❤ الجرائم المخلة بالاداب العامة  للدكتور : مجدى محمود محب حافظ  الجزء الاول: http://www.mediafire.com/file/d49pjift1z9q8y3/file الجزء الثانى: http://www.mediafire.com/file/oy5z3m7sgky6uq0/file الجزء الثالث : http://www.m
723	false	مراجع هامة جدا في القانون الخاص بإمكانكم تحميلها من الروابط التالية:- الاسم : مصادر الالتزام  المؤلف : د/ سمير تناغو رابط التحميل : https://www.mediafire.com/file/r4w8hzkayawjnu6/%25D9%2585%25D8%25B5%25D8%25A7%25D8%25AF%
724	false	كتاب اصول القانون التجارى (جزئين)   -  الجزء الاول: http://www.mediafire.com/file/ttbr7thkasel3f8/%25D9%2583%25D8%25AA%25D8%25A7%25D8%25A8_%25D8%25A7%25D8%25B5%25D9%2588%25D9%2584_%25D8%25A7%25D9%2584%25D9%2582%25D8%25A7
725	false	الاسم : التمسك بالبطلان فى قانون المرافعات المؤلف : د/ احمد هندى (مدرس قانون المرافعات بكلية الحقوق جامعة الاسكندرية) رابط التحميل : https://www.mediafire.com/file/jobc17g0uahv6hv/%25D8%25A7%25D9%2584%25D8%25AA%25D9%2585
726	false	http://www.mediafire.com/file/umeyy6yothogstx/%25D9%2582%25D8%25A7%25D9%2585%25D9%2588%25D8%25B3_%25D8%25A7%25D9%2584%25D9%2585%25D8%25B5%25D8%25B7%25D9%2584%25D8%25AD%25D8%25A7%25D8%25AA_%25D9%2588_%25D8%25A7%25D9%2584%
804	false	المقرر أن تقدير حالة المتهم العقلية وإن كان في الأصل من الأمور الموضوعية التي تختص محكمة الموضوع بالفصل فيها ، إلا أنه يتعين عليها ليكون قضاؤها سليما أن تعين خبيراً للبت في هذه الحالة وجوداً وعدماً لما يترتب عليها من قيا
826	false	القانون القانون هو مجموعة القواعد القانونية التي تهدف إلى تنظيم سلوك الأفراد في المجتمع وتكون مصحوبة بجزاء توقعه السلطة العامة على المخالف عند الاقتضاء. إذاً فالقانون علم اجتماعي، موضوعه الإنسان وسلوكه مع نظائره، أعماله 
832	false	طالب الشفعة تصرفًا ناقلا لِلملكية قبل تمام الأخذ بالشفعة سقط حقه فيها لزوال سببها (الشرط الخامس) أن لا يكون البائع قد عرض المبيع على الشفيع فإذا تبين من خلال الإجراءات والتقاضي أن البائع قد عرض المبيع على الشفيع ولكنه رغ
838	false	🔼🔼🔼🔼🔼 سابقة قضائية رائعة صادرة عن الدائرة الجزائية بالمحكمة العليا اليمنية، وخلاصتها: "... ولكن الأسباب لم توقع من محام معتمد أمام المحكمة العليا والبطاقة التي أرفق صورة منها صادرة من وزارة الشئون القانونية خاصة بالمحامي
848	false	🔼🔼🔼🔼🔼 سابقة قضائية رائعة صادرة عن الدائرة الجزائية بالمحكمة العليا اليمنية، وخلاصتها: "... ولكن الأسباب لم توقع من محام معتمد أمام المحكمة العليا والبطاقة التي أرفق صورة منها صادرة من وزارة الشئون القانونية خاصة بالمحامي
921	false	الأحكام القضائية (( 9 أنواع ))    1. الأحكام الحضورية. 2. الأحكام غيابية. 3. الأحكام الابتدائية. 4. الأحكام الانتهائية. 5. الأحكام الباتة. 6. الأحكام القطعية. 7. الأحكام غير القطعية. 8. الأحكام المنشئة. 9. الأحكام التقري
1056	false	فن المحاماة والذكاء اللغوي الذكاء اللغوي (ذكاء الكلمة): - تعريفه : هو القدرة على استخدام الكلمات شفهياً أو كتابياً بكفاءة , وحفظ النصوص بسهولة وسرعة. - الخطوات التي يجب على المترافع اتباعها : تعتبر الكلمة سلاح المحامي ، 
1068	false	*◼️ أخطاء لغوية شائعة فى الكتابة والصياغة القانونية ◼️* كلمة (ثمة) تعنى هناك ويكثر استعمالها خطأً بمعنى (أى) فكثيراً ما تقول محكمة الجنح : ” و حيث إن المتهم لم يحضر ولم يدفع الدعوى بثمة دفع أو دفاع ..” أو تختتم بعض مذكرا
